ward_id,prov,ward_name,timestamp,rain_mm_idw
tỉnh Khánh Hòa | Nam Ninh Hòa,tỉnh Khánh Hòa,Nam Ninh Hòa,2025-11-20 13:00,8.577459973
tỉnh Khánh Hòa | Nha Trang,tỉnh Khánh Hòa,Nha Trang,2025-11-20 13:00,2.628434083
tỉnh Khánh Hòa | Ninh Hòa,tỉnh Khánh Hòa,Ninh Hòa,2025-11-20 13:00,6.631582259
tỉnh Khánh Hòa | Suối Hiệp,tỉnh Khánh Hòa,Suối Hiệp,2025-11-20 13:00,1.313629761
tỉnh Khánh Hòa | Trung Khánh Vĩnh,tỉnh Khánh Hòa,Trung Khánh Vĩnh,2025-11-20 13:00,3.138541992
tỉnh Khánh Hòa | Tu Bông,tỉnh Khánh Hòa,Tu Bông,2025-11-20 13:00,4.796718554
tỉnh Khánh Hòa | Tân Định,tỉnh Khánh Hòa,Tân Định,2025-11-20 13:00,6.531900202
tỉnh Khánh Hòa | Tây Khánh Sơn,tỉnh Khánh Hòa,Tây Khánh Sơn,2025-11-20 13:00,1.083118634
tỉnh Khánh Hòa | Tây Khánh Vĩnh,tỉnh Khánh Hòa,Tây Khánh Vĩnh,2025-11-20 13:00,2.696701925
tỉnh Khánh Hòa | Tây Nha Trang,tỉnh Khánh Hòa,Tây Nha Trang,2025-11-20 13:00,6.058972337
tỉnh Khánh Hòa | Tây Ninh Hòa,tỉnh Khánh Hòa,Tây Ninh Hòa,2025-11-20 13:00,4.741310808
tỉnh Khánh Hòa | Vạn Hưng,tỉnh Khánh Hòa,Vạn Hưng,2025-11-20 13:00,5.839200546
tỉnh Khánh Hòa | Vạn Ninh,tỉnh Khánh Hòa,Vạn Ninh,2025-11-20 13:00,5.282648038
tỉnh Khánh Hòa | Vạn Thắng,tỉnh Khánh Hòa,Vạn Thắng,2025-11-20 13:00,5.123495708
tỉnh Khánh Hòa | Đông Ninh Hòa,tỉnh Khánh Hòa,Đông Ninh Hòa,2025-11-20 13:00,6.76852654
tỉnh Khánh Hòa | Đại Lãnh,tỉnh Khánh Hòa,Đại Lãnh,2025-11-20 13:00,4.666269717
tỉnh Quảng Ngãi | An Phú,tỉnh Quảng Ngãi,An Phú,2025-11-20 13:00,3.953809246
tỉnh Quảng Ngãi | Ba Dinh,tỉnh Quảng Ngãi,Ba Dinh,2025-11-20 13:00,1.001860197
tỉnh Quảng Ngãi | Ba Gia,tỉnh Quảng Ngãi,Ba Gia,2025-11-20 13:00,1.081456922
tỉnh Quảng Ngãi | Ba Tô,tỉnh Quảng Ngãi,Ba Tô,2025-11-20 13:00,2.027461539
tỉnh Quảng Ngãi | Ba Tơ,tỉnh Quảng Ngãi,Ba Tơ,2025-11-20 13:00,1.087757535
tỉnh Quảng Ngãi | Ba Động,tỉnh Quảng Ngãi,Ba Động,2025-11-20 13:00,2.036858581
tỉnh Quảng Ngãi | Bình Chương,tỉnh Quảng Ngãi,Bình Chương,2025-11-20 13:00,1.327202577
tỉnh Quảng Ngãi | Bình Sơn,tỉnh Quảng Ngãi,Bình Sơn,2025-11-20 13:00,2.768008351
tỉnh Quảng Ngãi | Cẩm Thành,tỉnh Quảng Ngãi,Cẩm Thành,2025-11-20 13:00,3.687779491
tỉnh Quảng Ngãi | Khánh Cường,tỉnh Quảng Ngãi,Khánh Cường,2025-11-20 13:00,8.467133293
tỉnh Quảng Ngãi | Long Phụng,tỉnh Quảng Ngãi,Long Phụng,2025-11-20 13:00,4.298915749
tỉnh Quảng Ngãi | Lân Phong,tỉnh Quảng Ngãi,Lân Phong,2025-11-20 13:00,2.767523788
tỉnh Quảng Ngãi | Lý Sơn,tỉnh Quảng Ngãi,Lý Sơn,2025-11-20 13:00,3.776605289
tỉnh Quảng Ngãi | Minh Long,tỉnh Quảng Ngãi,Minh Long,2025-11-20 13:00,1.279262209
tỉnh Quảng Ngãi | Mỏ Cày,tỉnh Quảng Ngãi,Mỏ Cày,2025-11-20 13:00,3.677971415
tỉnh Quảng Ngãi | Mộ Đức,tỉnh Quảng Ngãi,Mộ Đức,2025-11-20 13:00,4.28887835
tỉnh Quảng Ngãi | Nghĩa Giang,tỉnh Quảng Ngãi,Nghĩa Giang,2025-11-20 13:00,2.798431473
tỉnh Quảng Ngãi | Nghĩa Hành,tỉnh Quảng Ngãi,Nghĩa Hành,2025-11-20 13:00,4.451336426
tỉnh Quảng Ngãi | Nghĩa Lộ,tỉnh Quảng Ngãi,Nghĩa Lộ,2025-11-20 13:00,3.318325091
tỉnh Quảng Ngãi | Nguyễn Nghiêm,tỉnh Quảng Ngãi,Nguyễn Nghiêm,2025-11-20 13:00,2.162144771
tỉnh Quảng Ngãi | Phước Giang,tỉnh Quảng Ngãi,Phước Giang,2025-11-20 13:00,2.770765342
tỉnh Quảng Ngãi | Sa Huỳnh,tỉnh Quảng Ngãi,Sa Huỳnh,2025-11-20 13:00,6.921279356
tỉnh Quảng Ngãi | Sơn Hạ,tỉnh Quảng Ngãi,Sơn Hạ,2025-11-20 13:00,1.236887712
tỉnh Quảng Ngãi | Sơn Linh,tỉnh Quảng Ngãi,Sơn Linh,2025-11-20 13:00,1.059985874
tỉnh Quảng Ngãi | Sơn Mai,tỉnh Quảng Ngãi,Sơn Mai,2025-11-20 13:00,1.624043084
tỉnh Quảng Ngãi | Sơn Tịnh,tỉnh Quảng Ngãi,Sơn Tịnh,2025-11-20 13:00,2.157317026
tỉnh Quảng Ngãi | Thanh Bồng,tỉnh Quảng Ngãi,Thanh Bồng,2025-11-20 13:00,1.834576809
tỉnh Quảng Ngãi | Thiện Tín,tỉnh Quảng Ngãi,Thiện Tín,2025-11-20 13:00,2.123421527
tỉnh Quảng Ngãi | Thọ Phong,tỉnh Quảng Ngãi,Thọ Phong,2025-11-20 13:00,2.417885153
tỉnh Quảng Ngãi | Trà Câu,tỉnh Quảng Ngãi,Trà Câu,2025-11-20 13:00,2.691178268
tỉnh Quảng Ngãi | Trà Giang,tỉnh Quảng Ngãi,Trà Giang,2025-11-20 13:00,1.891374918
tỉnh Quảng Ngãi | Trương Quang Trọng,tỉnh Quảng Ngãi,Trương Quang Trọng,2025-11-20 13:00,2.984888539
tỉnh Quảng Ngãi | Trường Giang,tỉnh Quảng Ngãi,Trường Giang,2025-11-20 13:00,1.288214101
tỉnh Quảng Ngãi | Tư Nghĩa,tỉnh Quảng Ngãi,Tư Nghĩa,2025-11-20 13:00,5.774113841
tỉnh Quảng Ngãi | Tịnh Khê,tỉnh Quảng Ngãi,Tịnh Khê,2025-11-20 13:00,3.188819244
tỉnh Quảng Ngãi | Vạn Tường,tỉnh Quảng Ngãi,Vạn Tường,2025-11-20 13:00,5.12837875
tỉnh Quảng Ngãi | Vệ Giang,tỉnh Quảng Ngãi,Vệ Giang,2025-11-20 13:00,4.923927839
tỉnh Quảng Ngãi | Đình Cương,tỉnh Quảng Ngãi,Đình Cương,2025-11-20 13:00,3.591608397
tỉnh Quảng Ngãi | Đông Sơn,tỉnh Quảng Ngãi,Đông Sơn,2025-11-20 13:00,2.550529483
tỉnh Quảng Ngãi | Đặng Thùy Trâm,tỉnh Quảng Ngãi,Đặng Thùy Trâm,2025-11-20 13:00,2.787229702
tỉnh Quảng Ngãi | Đức Phổ,tỉnh Quảng Ngãi,Đức Phổ,2025-11-20 13:00,3.863850593
tỉnh Đắk Lắk | Bình Kiến,tỉnh Đắk Lắk,Bình Kiến,2025-11-20 13:00,6.138430595
tỉnh Đắk Lắk | Cư M’ta,tỉnh Đắk Lắk,Cư M’ta,2025-11-20 13:00,6.034493068
tỉnh Đắk Lắk | Cư Prao,tỉnh Đắk Lắk,Cư Prao,2025-11-20 13:00,1.637260656
tỉnh Đắk Lắk | Cư Pui,tỉnh Đắk Lắk,Cư Pui,2025-11-20 13:00,1.805447112
tỉnh Đắk Lắk | Cư Yang,tỉnh Đắk Lắk,Cư Yang,2025-11-20 13:00,1.500584935
tỉnh Đắk Lắk | Ea Bá,tỉnh Đắk Lắk,Ea Bá,2025-11-20 13:00,1.695452072
tỉnh Đắk Lắk | Ea Ly,tỉnh Đắk Lắk,Ea Ly,2025-11-20 13:00,1.716788835
tỉnh Đắk Lắk | Ea Păl,tỉnh Đắk Lắk,Ea Păl,2025-11-20 13:00,1.630727777
tỉnh Đắk Lắk | Ea Riêng,tỉnh Đắk Lắk,Ea Riêng,2025-11-20 13:00,6.123924559
tỉnh Đắk Lắk | Ea Trang,tỉnh Đắk Lắk,Ea Trang,2025-11-20 13:00,1.388399835
tỉnh Đắk Lắk | Ea Ô,tỉnh Đắk Lắk,Ea Ô,2025-11-20 13:00,1.468495907
tỉnh Đắk Lắk | Hòa Hiệp,tỉnh Đắk Lắk,Hòa Hiệp,2025-11-20 13:00,6.161737323
tỉnh Đắk Lắk | Hòa Mỹ,tỉnh Đắk Lắk,Hòa Mỹ,2025-11-20 13:00,4.986391474
tỉnh Đắk Lắk | Hòa Thịnh,tỉnh Đắk Lắk,Hòa Thịnh,2025-11-20 13:00,5.905935229
tỉnh Đắk Lắk | Hòa Xuân,tỉnh Đắk Lắk,Hòa Xuân,2025-11-20 13:00,2.412084863
tỉnh Đắk Lắk | Krông Bông,tỉnh Đắk Lắk,Krông Bông,2025-11-20 13:00,1.602952225
tỉnh Đắk Lắk | Krông Á,tỉnh Đắk Lắk,Krông Á,2025-11-20 13:00,2.056659772
tỉnh Đắk Lắk | M’Drắk,tỉnh Đắk Lắk,M’Drắk,2025-11-20 13:00,3.240115376
tỉnh Đắk Lắk | Phú Hòa 1,tỉnh Đắk Lắk,Phú Hòa 1,2025-11-20 13:00,6.041592496
tỉnh Đắk Lắk | Phú Hòa 2,tỉnh Đắk Lắk,Phú Hòa 2,2025-11-20 13:00,4.993520576
tỉnh Đắk Lắk | Phú Mỡ,tỉnh Đắk Lắk,Phú Mỡ,2025-11-20 13:00,1.949396087
tỉnh Đắk Lắk | Phú Yên,tỉnh Đắk Lắk,Phú Yên,2025-11-20 13:00,8.918183614
tỉnh Đắk Lắk | Sông Cầu,tỉnh Đắk Lắk,Sông Cầu,2025-11-20 13:00,2.85296753
tỉnh Đắk Lắk | Sông Hinh,tỉnh Đắk Lắk,Sông Hinh,2025-11-20 13:00,8.487500931
tỉnh Đắk Lắk | Sơn Hòa,tỉnh Đắk Lắk,Sơn Hòa,2025-11-20 13:00,1.927003022
tỉnh Đắk Lắk | Sơn Thành,tỉnh Đắk Lắk,Sơn Thành,2025-11-20 13:00,3.217662782
tỉnh Đắk Lắk | Tuy An Bắc,tỉnh Đắk Lắk,Tuy An Bắc,2025-11-20 13:00,3.192773692
tỉnh Đắk Lắk | Tuy An Nam,tỉnh Đắk Lắk,Tuy An Nam,2025-11-20 13:00,3.800118798
tỉnh Đắk Lắk | Tuy An Tây,tỉnh Đắk Lắk,Tuy An Tây,2025-11-20 13:00,2.101619542
tỉnh Đắk Lắk | Tuy An Đông,tỉnh Đắk Lắk,Tuy An Đông,2025-11-20 13:00,3.081943057
tỉnh Đắk Lắk | Tuy Hòa,tỉnh Đắk Lắk,Tuy Hòa,2025-11-20 13:00,9.656179172
tỉnh Đắk Lắk | Tây Hòa,tỉnh Đắk Lắk,Tây Hòa,2025-11-20 13:00,7.82115632
tỉnh Đắk Lắk | Tây Sơn,tỉnh Đắk Lắk,Tây Sơn,2025-11-20 13:00,2.886530727
tỉnh Đắk Lắk | Vân Hòa,tỉnh Đắk Lắk,Vân Hòa,2025-11-20 13:00,2.239604872
tỉnh Đắk Lắk | Xuân Cảnh,tỉnh Đắk Lắk,Xuân Cảnh,2025-11-20 13:00,3.712819448
tỉnh Đắk Lắk | Xuân Lãnh,tỉnh Đắk Lắk,Xuân Lãnh,2025-11-20 13:00,4.912913016
tỉnh Đắk Lắk | Xuân Lộc,tỉnh Đắk Lắk,Xuân Lộc,2025-11-20 13:00,4.544529605
tỉnh Đắk Lắk | Xuân Phước,tỉnh Đắk Lắk,Xuân Phước,2025-11-20 13:00,2.222333918
tỉnh Đắk Lắk | Xuân Thọ,tỉnh Đắk Lắk,Xuân Thọ,2025-11-20 13:00,4.463890971
tỉnh Đắk Lắk | Xuân Đài,tỉnh Đắk Lắk,Xuân Đài,2025-11-20 13:00,2.362799912
tỉnh Đắk Lắk | Yang Mao,tỉnh Đắk Lắk,Yang Mao,2025-11-20 13:00,2.583333707
tỉnh Đắk Lắk | Ô Loan,tỉnh Đắk Lắk,Ô Loan,2025-11-20 13:00,2.969415557
tỉnh Đắk Lắk | Đông Hòa,tỉnh Đắk Lắk,Đông Hòa,2025-11-20 13:00,7.211263616
tỉnh Đắk Lắk | Đồng Xuân,tỉnh Đắk Lắk,Đồng Xuân,2025-11-20 13:00,2.908873689
tỉnh Đắk Lắk | Đức Bình,tỉnh Đắk Lắk,Đức Bình,2025-11-20 13:00,4.590388657
TP Huế | An Cựu,TP Huế,An Cựu,2025-11-20 14:00,1.012020645
TP Huế | Chân Mây - Lăng Cô,TP Huế,Chân Mây - Lăng Cô,2025-11-20 14:00,1.352171763
TP Huế | Dương Nỗ,TP Huế,Dương Nỗ,2025-11-20 14:00,1.904679662
TP Huế | Hóa Châu,TP Huế,Hóa Châu,2025-11-20 14:00,3.999439225
TP Huế | Hương An,TP Huế,Hương An,2025-11-20 14:00,1.24503818
TP Huế | Khe Tre,TP Huế,Khe Tre,2025-11-20 14:00,1.030235178
TP Huế | Kim Long,TP Huế,Kim Long,2025-11-20 14:00,1.000877987
TP Huế | Lộc An,TP Huế,Lộc An,2025-11-20 14:00,1.869279974
TP Huế | Mỹ Thượng,TP Huế,Mỹ Thượng,2025-11-20 14:00,1.025159489
TP Huế | Phong Dinh,TP Huế,Phong Dinh,2025-11-20 14:00,1.131419665
TP Huế | Phong Phú,TP Huế,Phong Phú,2025-11-20 14:00,1.308080456
TP Huế | Phong Quảng,TP Huế,Phong Quảng,2025-11-20 14:00,2.271207574
TP Huế | Phong Thái,TP Huế,Phong Thái,2025-11-20 14:00,1.041235166
TP Huế | Phong Điền,TP Huế,Phong Điền,2025-11-20 14:00,1.282589276
TP Huế | Phú Lộc,TP Huế,Phú Lộc,2025-11-20 14:00,1.063241001
TP Huế | Phú Vang,TP Huế,Phú Vang,2025-11-20 14:00,1.34101971
TP Huế | Phú Vinh,TP Huế,Phú Vinh,2025-11-20 14:00,1.214558297
TP Huế | Phú Xuân,TP Huế,Phú Xuân,2025-11-20 14:00,1.50857223
TP Huế | Quảng Điền,TP Huế,Quảng Điền,2025-11-20 14:00,2.522617738
TP Huế | Thuận Hóa,TP Huế,Thuận Hóa,2025-11-20 14:00,1.20896782
TP Huế | Thủy Xuân,TP Huế,Thủy Xuân,2025-11-20 14:00,1.068800302
TP Huế | Vinh Lộc,TP Huế,Vinh Lộc,2025-11-20 14:00,3.165331595
TP Huế | Vỹ Dạ,TP Huế,Vỹ Dạ,2025-11-20 14:00,1.091654139
TP Huế | Đan Điền,TP Huế,Đan Điền,2025-11-20 14:00,2.019888972
TP Đà Nẵng | Bàn Thạch,TP Đà Nẵng,Bàn Thạch,2025-11-20 14:00,2.968915961
TP Đà Nẵng | Chiên Đàn,TP Đà Nẵng,Chiên Đàn,2025-11-20 14:00,2.041450469
TP Đà Nẵng | Duy Nghĩa,TP Đà Nẵng,Duy Nghĩa,2025-11-20 14:00,1.269026874
TP Đà Nẵng | Hương Trà,TP Đà Nẵng,Hương Trà,2025-11-20 14:00,3.286283428
TP Đà Nẵng | Nam Phước,TP Đà Nẵng,Nam Phước,2025-11-20 14:00,1.08763427
TP Đà Nẵng | Núi Thành,TP Đà Nẵng,Núi Thành,2025-11-20 14:00,3.127426875
TP Đà Nẵng | Phú Ninh,TP Đà Nẵng,Phú Ninh,2025-11-20 14:00,2.124459477
TP Đà Nẵng | Quảng Phú,TP Đà Nẵng,Quảng Phú,2025-11-20 14:00,3.068042574
TP Đà Nẵng | Sơn Cẩm Hà,TP Đà Nẵng,Sơn Cẩm Hà,2025-11-20 14:00,1.465275382
TP Đà Nẵng | Sơn Trà,TP Đà Nẵng,Sơn Trà,2025-11-20 14:00,1.316421426
TP Đà Nẵng | Tam Anh,TP Đà Nẵng,Tam Anh,2025-11-20 14:00,3.854660961
TP Đà Nẵng | Tam Hải,TP Đà Nẵng,Tam Hải,2025-11-20 14:00,3.565528012
TP Đà Nẵng | Tam Kỳ,TP Đà Nẵng,Tam Kỳ,2025-11-20 14:00,3.498588439
TP Đà Nẵng | Tam Mỹ,TP Đà Nẵng,Tam Mỹ,2025-11-20 14:00,2.195067598
TP Đà Nẵng | Tam Xuân,TP Đà Nẵng,Tam Xuân,2025-11-20 14:00,3.194734346
TP Đà Nẵng | Thăng An,TP Đà Nẵng,Thăng An,2025-11-20 14:00,1.37013029
TP Đà Nẵng | Thăng Bình,TP Đà Nẵng,Thăng Bình,2025-11-20 14:00,1.179725892
TP Đà Nẵng | Thăng Trường,TP Đà Nẵng,Thăng Trường,2025-11-20 14:00,1.858276691
TP Đà Nẵng | Thăng Điền,TP Đà Nẵng,Thăng Điền,2025-11-20 14:00,1.353215436
TP Đà Nẵng | Thạnh Bình,TP Đà Nẵng,Thạnh Bình,2025-11-20 14:00,1.349623644
TP Đà Nẵng | Tiên Phước,TP Đà Nẵng,Tiên Phước,2025-11-20 14:00,1.087754098
TP Đà Nẵng | Trà Liên,TP Đà Nẵng,Trà Liên,2025-11-20 14:00,1.838733982
TP Đà Nẵng | Tây Hồ,TP Đà Nẵng,Tây Hồ,2025-11-20 14:00,1.194234094
TP Đà Nẵng | Xuân Phú,TP Đà Nẵng,Xuân Phú,2025-11-20 14:00,1.287308796
TP Đà Nẵng | Đồng Dương,TP Đà Nẵng,Đồng Dương,2025-11-20 14:00,1.066798019
TP Đà Nẵng | Đức Phú,TP Đà Nẵng,Đức Phú,2025-11-20 14:00,2.991858947
tỉnh Gia Lai | An Hòa,tỉnh Gia Lai,An Hòa,2025-11-20 14:00,1.210912799
tỉnh Gia Lai | An Lão,tỉnh Gia Lai,An Lão,2025-11-20 14:00,4.523819809
tỉnh Gia Lai | An Lương,tỉnh Gia Lai,An Lương,2025-11-20 14:00,1.226703609
tỉnh Gia Lai | An Nhơn,tỉnh Gia Lai,An Nhơn,2025-11-20 14:00,2.237154769
tỉnh Gia Lai | An Nhơn Bắc,tỉnh Gia Lai,An Nhơn Bắc,2025-11-20 14:00,2.446882966
tỉnh Gia Lai | An Nhơn Đông,tỉnh Gia Lai,An Nhơn Đông,2025-11-20 14:00,2.016229209
tỉnh Gia Lai | An Vinh,tỉnh Gia Lai,An Vinh,2025-11-20 14:00,2.583290664
tỉnh Gia Lai | Bình Dương,tỉnh Gia Lai,Bình Dương,2025-11-20 14:00,1.18448386
tỉnh Gia Lai | Bình Định,tỉnh Gia Lai,Bình Định,2025-11-20 14:00,1.400149256
tỉnh Gia Lai | Bồng Sơn,tỉnh Gia Lai,Bồng Sơn,2025-11-20 14:00,2.178391495
tỉnh Gia Lai | Canh Liên,tỉnh Gia Lai,Canh Liên,2025-11-20 14:00,3.921003687
tỉnh Gia Lai | Canh Vinh,tỉnh Gia Lai,Canh Vinh,2025-11-20 14:00,7.463857819
tỉnh Gia Lai | Cát Tiến,tỉnh Gia Lai,Cát Tiến,2025-11-20 14:00,4.074911933
tỉnh Gia Lai | Hoài Nhơn,tỉnh Gia Lai,Hoài Nhơn,2025-11-20 14:00,3.721163885
tỉnh Gia Lai | Hoài Nhơn Bắc,tỉnh Gia Lai,Hoài Nhơn Bắc,2025-11-20 14:00,5.591837716
tỉnh Gia Lai | Hoài Nhơn Nam,tỉnh Gia Lai,Hoài Nhơn Nam,2025-11-20 14:00,2.398684446
tỉnh Gia Lai | Hoài Nhơn Tây,tỉnh Gia Lai,Hoài Nhơn Tây,2025-11-20 14:00,3.491146675
tỉnh Gia Lai | Hoài Nhơn Đông,tỉnh Gia Lai,Hoài Nhơn Đông,2025-11-20 14:00,2.405572083
tỉnh Gia Lai | Hoài Ân,tỉnh Gia Lai,Hoài Ân,2025-11-20 14:00,1.329726299
tỉnh Gia Lai | Ngô Mây,tỉnh Gia Lai,Ngô Mây,2025-11-20 14:00,4.311980378
tỉnh Gia Lai | Nhơn Châu,tỉnh Gia Lai,Nhơn Châu,2025-11-20 14:00,3.702023467
tỉnh Gia Lai | Phù Cát,tỉnh Gia Lai,Phù Cát,2025-11-20 14:00,3.215207419
tỉnh Gia Lai | Phù Mỹ,tỉnh Gia Lai,Phù Mỹ,2025-11-20 14:00,1.725300988
tỉnh Gia Lai | Phù Mỹ Bắc,tỉnh Gia Lai,Phù Mỹ Bắc,2025-11-20 14:00,1.208204739
tỉnh Gia Lai | Phù Mỹ Tây,tỉnh Gia Lai,Phù Mỹ Tây,2025-11-20 14:00,1.036092697
tỉnh Gia Lai | Phù Mỹ Đông,tỉnh Gia Lai,Phù Mỹ Đông,2025-11-20 14:00,1.112960404
tỉnh Gia Lai | Quy Nhơn,tỉnh Gia Lai,Quy Nhơn,2025-11-20 14:00,1.02325286
tỉnh Gia Lai | Quy Nhơn Bắc,tỉnh Gia Lai,Quy Nhơn Bắc,2025-11-20 14:00,3.314975946
tỉnh Gia Lai | Quy Nhơn Nam,tỉnh Gia Lai,Quy Nhơn Nam,2025-11-20 14:00,2.572118606
tỉnh Gia Lai | Quy Nhơn Tây,tỉnh Gia Lai,Quy Nhơn Tây,2025-11-20 14:00,13.87049843
tỉnh Gia Lai | Quy Nhơn Đông,tỉnh Gia Lai,Quy Nhơn Đông,2025-11-20 14:00,2.329477997
tỉnh Gia Lai | Tam Quan,tỉnh Gia Lai,Tam Quan,2025-11-20 14:00,5.36221486
tỉnh Gia Lai | Tuy Phước,tỉnh Gia Lai,Tuy Phước,2025-11-20 14:00,2.845747318
tỉnh Gia Lai | Tuy Phước Bắc,tỉnh Gia Lai,Tuy Phước Bắc,2025-11-20 14:00,2.491712617
tỉnh Gia Lai | Tuy Phước Tây,tỉnh Gia Lai,Tuy Phước Tây,2025-11-20 14:00,5.837988532
tỉnh Gia Lai | Tuy Phước Đông,tỉnh Gia Lai,Tuy Phước Đông,2025-11-20 14:00,2.980896049
tỉnh Gia Lai | Tây Sơn,tỉnh Gia Lai,Tây Sơn,2025-11-20 14:00,1.035909137
tỉnh Gia Lai | Vân Canh,tỉnh Gia Lai,Vân Canh,2025-11-20 14:00,4.904636315
tỉnh Gia Lai | Xuân An,tỉnh Gia Lai,Xuân An,2025-11-20 14:00,2.107203626
tỉnh Gia Lai | Ân Hảo,tỉnh Gia Lai,Ân Hảo,2025-11-20 14:00,1.280560264
tỉnh Gia Lai | Đề Gi,tỉnh Gia Lai,Đề Gi,2025-11-20 14:00,1.502759665
tỉnh Khánh Hòa | Ba Ngòi,tỉnh Khánh Hòa,Ba Ngòi,2025-11-20 14:00,2.052090617
tỉnh Khánh Hòa | Bác Ái Đông,tỉnh Khánh Hòa,Bác Ái Đông,2025-11-20 14:00,1.429904918
tỉnh Khánh Hòa | Bắc Cam Ranh,tỉnh Khánh Hòa,Bắc Cam Ranh,2025-11-20 14:00,3.829683536
tỉnh Khánh Hòa | Bắc Khánh Vĩnh,tỉnh Khánh Hòa,Bắc Khánh Vĩnh,2025-11-20 14:00,3.264781143
tỉnh Khánh Hòa | Bắc Nha Trang,tỉnh Khánh Hòa,Bắc Nha Trang,2025-11-20 14:00,5.073328725
tỉnh Khánh Hòa | Bắc Ninh Hòa,tỉnh Khánh Hòa,Bắc Ninh Hòa,2025-11-20 14:00,1.110907701
tỉnh Khánh Hòa | Cam An,tỉnh Khánh Hòa,Cam An,2025-11-20 14:00,6.675561079
tỉnh Khánh Hòa | Cam Hiệp,tỉnh Khánh Hòa,Cam Hiệp,2025-11-20 14:00,2.899062669
tỉnh Khánh Hòa | Cam Linh,tỉnh Khánh Hòa,Cam Linh,2025-11-20 14:00,3.152143135
tỉnh Khánh Hòa | Cam Lâm,tỉnh Khánh Hòa,Cam Lâm,2025-11-20 14:00,3.245753392
tỉnh Khánh Hòa | Cam Ranh,tỉnh Khánh Hòa,Cam Ranh,2025-11-20 14:00,3.565236441
tỉnh Khánh Hòa | Diên Khánh,tỉnh Khánh Hòa,Diên Khánh,2025-11-20 14:00,4.008999152
tỉnh Khánh Hòa | Diên Lâm,tỉnh Khánh Hòa,Diên Lâm,2025-11-20 14:00,4.692029789
tỉnh Khánh Hòa | Diên Lạc,tỉnh Khánh Hòa,Diên Lạc,2025-11-20 14:00,3.692791483
tỉnh Khánh Hòa | Diên Thọ,tỉnh Khánh Hòa,Diên Thọ,2025-11-20 14:00,3.265571371
tỉnh Khánh Hòa | Diên Điền,tỉnh Khánh Hòa,Diên Điền,2025-11-20 14:00,6.355008798
tỉnh Khánh Hòa | Hòa Thắng,tỉnh Khánh Hòa,Hòa Thắng,2025-11-20 14:00,3.04939834
tỉnh Khánh Hòa | Hòa Trí,tỉnh Khánh Hòa,Hòa Trí,2025-11-20 14:00,2.083683075
tỉnh Khánh Hòa | Khánh Sơn,tỉnh Khánh Hòa,Khánh Sơn,2025-11-20 14:00,4.219275338
tỉnh Khánh Hòa | Khánh Vĩnh,tỉnh Khánh Hòa,Khánh Vĩnh,2025-11-20 14:00,3.335226306
tỉnh Khánh Hòa | Nam Cam Ranh,tỉnh Khánh Hòa,Nam Cam Ranh,2025-11-20 14:00,1.779763154
tỉnh Khánh Hòa | Nam Khánh Vĩnh,tỉnh Khánh Hòa,Nam Khánh Vĩnh,2025-11-20 14:00,3.188161803
tỉnh Khánh Hòa | Nam Nha Trang,tỉnh Khánh Hòa,Nam Nha Trang,2025-11-20 14:00,3.541332392
tỉnh Khánh Hòa | Nam Ninh Hòa,tỉnh Khánh Hòa,Nam Ninh Hòa,2025-11-20 14:00,4.034202544
tỉnh Khánh Hòa | Nha Trang,tỉnh Khánh Hòa,Nha Trang,2025-11-20 14:00,4.132946348
tỉnh Khánh Hòa | Ninh Hòa,tỉnh Khánh Hòa,Ninh Hòa,2025-11-20 14:00,2.619328594
tỉnh Khánh Hòa | Suối Dầu,tỉnh Khánh Hòa,Suối Dầu,2025-11-20 14:00,3.144957339
tỉnh Khánh Hòa | Suối Hiệp,tỉnh Khánh Hòa,Suối Hiệp,2025-11-20 14:00,2.147788022
tỉnh Khánh Hòa | Trung Khánh Vĩnh,tỉnh Khánh Hòa,Trung Khánh Vĩnh,2025-11-20 14:00,3.092893481
tỉnh Khánh Hòa | Tu Bông,tỉnh Khánh Hòa,Tu Bông,2025-11-20 14:00,4.576855902
tỉnh Khánh Hòa | Tân Định,tỉnh Khánh Hòa,Tân Định,2025-11-20 14:00,2.651905224
tỉnh Khánh Hòa | Tây Khánh Sơn,tỉnh Khánh Hòa,Tây Khánh Sơn,2025-11-20 14:00,3.853584266
tỉnh Khánh Hòa | Tây Khánh Vĩnh,tỉnh Khánh Hòa,Tây Khánh Vĩnh,2025-11-20 14:00,2.839366358
tỉnh Khánh Hòa | Tây Nha Trang,tỉnh Khánh Hòa,Tây Nha Trang,2025-11-20 14:00,4.648137265
tỉnh Khánh Hòa | Tây Ninh Hòa,tỉnh Khánh Hòa,Tây Ninh Hòa,2025-11-20 14:00,2.135203109
tỉnh Khánh Hòa | Vạn Hưng,tỉnh Khánh Hòa,Vạn Hưng,2025-11-20 14:00,2.819622193
tỉnh Khánh Hòa | Vạn Ninh,tỉnh Khánh Hòa,Vạn Ninh,2025-11-20 14:00,3.049605791
tỉnh Khánh Hòa | Vạn Thắng,tỉnh Khánh Hòa,Vạn Thắng,2025-11-20 14:00,4.853778044
tỉnh Khánh Hòa | Đông Khánh Sơn,tỉnh Khánh Hòa,Đông Khánh Sơn,2025-11-20 14:00,4.062140531
tỉnh Khánh Hòa | Đông Ninh Hòa,tỉnh Khánh Hòa,Đông Ninh Hòa,2025-11-20 14:00,2.999806917
